#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,"Spotify Track Img","Song Preview"
193,"Cógelo Suave","Xenia Rubinos",0,90,"brooklyn indie, lo star, spectra","Rock, Folk/Acoustic, Pop","Cógelo Suave",2021-05-11,03:23,40,61,49,1,28,0,20,-7,C♯/D♭ Major,4,2021-10-14,0XXeibN9huBJlacORFGxoZ,"Anti/Epitaph",3B,,https://i.scdn.co/image/ab67616d000048519fcb83d645daeeed6b681139
194,"Almita","Guazú,Terror/Cactus",0,80,"latintronica, tropical alternativo","Electronic, Latin","Shika Shika / Botanas, Vol. 18",2021-04-02,05:11,71,76,8,4,63,0,10,-7,A Minor,4,2021-10-15,46cI9i90qXoRJgKB9A6Tyy,"Shika Shika",8A,,https://i.scdn.co/image/ab67616d00004851284e84234cf21dbe6c2ad570
195,"Stages","Adi Oasis,KAMAUU",0,144,"indie r&b, indie soul, downtempo bass","Electronic, R&B","Adi Oasis",2021-09-10,03:47,71,53,3,1,67,20,10,-8,C♯/D♭ Major,4,2021-10-18,4oElBWNxGX0Lg8wD1k5uHx,"Unity Rec",3B,,https://i.scdn.co/image/ab67616d00004851e2f91f4195613c969fcd3d5e
196,"Don't Let It Go to Your Head","Cleo Sol",54,92,"alternative r&b, uk contemporary r&b, uk funky","R&B, Electronic","Mother",2021-08-20,04:19,66,30,49,16,53,0,10,-16,A#/B♭ Minor,4,2021-10-20,6cyOEQBfXRO7RofaFpzlT4,"Forever Living Originals",3A,https://p.scdn.co/mp3-preview/b2c056a1434b4d6237dd8d0d621ba2ed64fe6223?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048513335e63f35e6cd4d0e8f8aa8
197,"Helixx C. Armageddon - Rollercoaster","Helixx C. Armageddon,IDE",0,78,"flick hop, underground rap","Hip Hop","Roller Coaster",2021-08-20,03:50,60,86,14,0,27,20,0,-8,B Minor,4,2021-10-20,3WHQgKuNtyS3w0o781Igme,"Creative Juices Music",10A,https://p.scdn.co/mp3-preview/42b2b02018a6a56b1aa8f95dd90213cf7992ca6b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048513509ebc55e3c02c0ca184d60
198,"Life Is Not a Crime","Tiawa",9,112,"","","Moonlit Train",2021-06-04,02:38,91,31,76,1,28,0,10,-11,F Major,4,2021-10-21,2y9bvaUHATMfwMYDynE8bk,"Tru Thoughts",7B,https://p.scdn.co/mp3-preview/ac49011eaf3d809bd8fb5718a66d2797cbe2a047?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851c7ee0c01b4051e3cc6fe186b
199,"blacc moses","J'von",1,83,"seattle hip hop","Hip Hop","KING CHEETAH",2021-09-14,02:24,60,70,81,0,88,20,40,-7,F#/G♭ Minor,4,2021-10-22,6qRC9XwtrdX5uUdCWRGD2k,"Empty Planet",11A,https://p.scdn.co/mp3-preview/3de6ab099dfb7f4e6ceecd3f3121a93aaa141199?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851d041e33a89ba2048531c614b
200,"Queens","Aeon Station",0,150,"","","Queens",2021-09-21,04:59,20,83,1,0,5,0,0,-6,A Minor,4,2021-10-25,0XV25tjdeuARfldYLtzl95,"Sub Pop Records",8A,,https://i.scdn.co/image/ab67616d000048510c715bb68f28c4369e019479
201,"The Distance","Totally Enormous Extinct Dinosaurs",27,125,"alternative dance, electronica, future garage, indietronica, nu disco, oxford indie","Rock, Electronic, Pop, R&B","The Distance",2021-09-29,04:51,71,80,18,85,22,0,10,-6,A#/B♭ Minor,4,2021-10-26,7kUZGVHKDRBrPIYfhZ49ju,"I OH YOU / Liberator Music",3A,https://p.scdn.co/mp3-preview/b4295a19386e9742b5453c95d76d61b1dc1637a4?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851fe64f2574d37b6a130b50169
202,"Lost In The Weight","Deserta",6,144,"american shoegaze, grungegaze, nu gaze, shoegaze","Rock","Lost In The Weight",2021-09-08,06:21,26,52,0,87,7,0,20,-5,D Major,4,2021-10-27,3VVF55fpsTKDmEA77LIYLX,"felte",10B,https://p.scdn.co/mp3-preview/3a10925e36e706269f7be3b51de1bccf1d59adfc?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485179368b3009631f90f0e0bb64
203,"This Time","Makthaverskan",0,174,"gothenburg indie, swedish indie rock, swedish post-punk","Electronic, Rock","This Time",2021-09-14,04:10,22,82,0,23,39,0,10,-7,D#/E♭ Major,4,2021-10-29,1hfq8B6iT79SnxEUrDCIaT,"Makthaverskan",5B,,https://i.scdn.co/image/ab67616d00004851b8f2a2c80cf36920b98086d6
204,"This World","Danny Newcomb",0,143,"","","This World",2021-09-04,04:15,46,63,3,0,51,0,0,-6,C♯/D♭ Major,4,2021-10-29,5szywyBCV1muRNOGTnuGvj,"Rock Candy Mountain",3B,https://p.scdn.co/mp3-preview/84de6073f6863a69651b995ffbfad650d41a8bfb?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851ec2a88ef927264483caa6cca
205,"So Far Gone","Sneaker Pimps,Simonne Jones",30,85,"electronica, trip hop, ","Electronic, Pop","Squaring The Circle",2021-09-10,05:21,60,53,39,40,38,0,10,-10,A#/B♭ Major,4,2021-11-01,59AsW4buRUplzfnJYSvopN,"UNFALL",6B,https://p.scdn.co/mp3-preview/5c6fcefd79c52d9ed6517251b7799d80d5519946?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485106f1cb3b78f59c4d704e7868
206,"U&ME","alt-J",37,82,"indie rock, indietronica, modern alternative rock, modern rock, rock","Rock, Pop","U&ME",2021-09-22,03:18,59,72,13,0,29,0,10,-8,G Major,4,2021-11-02,4UoZigJdqn8y8jmMzuvmLd,"Infectious Music",9B,,https://i.scdn.co/image/ab67616d0000485159d559af218a12552792c8a5
207,"Harlem","Abiodun Oyewole",0,146,"","","Harlem",2021-09-09,06:21,60,79,1,0,55,20,30,-7,B Minor,4,2021-11-03,2T3LaBG1timVSuUBFO0hPn,"AFAR",10A,,https://i.scdn.co/image/ab67616d00004851f14a96f3e1ae7cc0a82fe77d
208,"Come Around","Breeze,Cadence Weapon",0,96,"alberta hip hop, canadian hip hop, experimental hip hop","Hip Hop","Only Up",2021-08-26,03:51,54,55,0,47,23,0,0,-7,A Major,4,2021-11-04,35mVeBowJSvGAq3EVJ7XTs,"Hand Drawn Dracula",11B,,https://i.scdn.co/image/ab67616d00004851eb3e330f857f361b6621b449
209,"Pastel Concrete","MAITA",0,91,"portland indie","Rock","Pastel Concrete",2021-09-02,02:29,53,72,29,4,52,0,10,-10,F#/G♭ Major,4,2021-11-05,3JDTJusae18TosxSQyRyYG,"Kill Rock Stars",2B,,https://i.scdn.co/image/ab67616d000048517af44b38b180a4d7ebea03c3
210,"Big Ole","Pink Siifu,BbyMutha",0,125,"drumless hip hop, experimental hip hop, alternative r&b, tennessee hip hop, trap queen","R&B, Hip Hop","GUMBO'!",2021-08-03,02:30,69,69,0,0,27,30,10,-8,B Minor,4,2021-11-08,49zwAN9MDVUrn2IMh6IolB,"Dynamite Hill",10A,,https://i.scdn.co/image/ab67616d0000485134fafb0af205222eccb6aaa0
211,"Llorona","Angélica Garcia",8,113,"rva indie","Rock","Echo Eléctrico",2021-10-15,04:04,55,36,81,0,44,0,10,-6,A Minor,3,2021-11-09,0KwWkU83RLiXNlUR1eJstM,"Spacebomb",8A,https://p.scdn.co/mp3-preview/5b309e9749335c86522c6fd5ba84d785696d7f7e?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048513bf412a66ff61963b3874f60
212,"Scab Song","Dora Jar",39,91,"indie pop","Pop","Scab Song",2021-09-24,03:01,53,45,32,0,37,0,30,-8,D#/E♭ Major,4,2021-11-10,3p5f1pEAJWvrjeurmm5t2M,"Original Sin",5B,https://p.scdn.co/mp3-preview/4c414e2f4d1059b7c5bdbcc33b0041c16a911e6f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048511d8f8c5c9b4df27582f800eb
213,"Bout It","Liv.e",0,100,"alternative r&b, experimental hip hop, hypnagogic pop","R&B, Hip Hop, Pop","Bout It",2021-10-14,03:50,51,60,25,16,34,0,10,-8,A Major,3,2021-11-11,3H4ohIbQHof4qKgrV6Fchc,"In Real Life Music",11B,,https://i.scdn.co/image/ab67616d00004851bdba960c589104068f78585c
214,"Polvo","Mr Twin Sister",0,120,"chillwave","Rock","Polvo",2021-09-01,04:02,79,67,9,74,77,0,0,-7,C♯/D♭ Major,4,2021-11-15,0pKdAo40LH2hb5gNXfSg5x,"Twin Group",3B,,https://i.scdn.co/image/ab67616d00004851231599dd9ace24bf63967e00
215,"All Too Soon","trentemøller,Lisbet Fritze",14,124,"danish electronic, danish electropop, electronica, minimal techno, trip hop, ","Electronic, Pop","All Too Soon",2021-10-15,04:04,61,77,2,11,14,0,10,-8,C Major,4,2021-11-16,6AZVjlop2wVwyMqzquXj4U,"In My Room",8B,https://p.scdn.co/mp3-preview/efe82c8122be0ab4bae5717243e052d0202006be?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851870c4d13dbb38ed58d643a26
216,"Šibensko Powerhouse","JOHN (TIMESTWO)",0,98,"crank wave, uk noise rock","Rock","Šibensko Powerhouse",2021-08-04,02:50,35,100,0,17,15,0,40,-4,A Major,4,2021-11-17,10zoA5eCYTtO6s2fvOg4ZF,"Brace Yourself Records",11B,,https://i.scdn.co/image/ab67616d00004851ccf6ac1514132f7e1312aed1
217,"Babalawo","Combo Chimbita",12,82,"latintronica, tropical alternativo","Electronic, Latin","Babalawo",2021-10-19,05:41,36,83,0,45,35,0,30,-7,G#/A♭ Major,4,2021-11-18,5hUuECRcEAHFlL1qYKbX5u,"Anti/Epitaph",4B,https://p.scdn.co/mp3-preview/71941814848df647fe4a83d8af7be2f8a1fbb7d7?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048510a3a82fd9f245100298b2f37
218,"walking faster","Maiah Manser",27,94,"","","walking faster",2021-10-22,03:04,59,53,37,0,15,0,0,-7,C Major,4,2021-11-20,1e9Dy022lyRZ9PUn2imSZU,"Maiah Manser",8B,https://p.scdn.co/mp3-preview/62eac50ffc63fb908759e8dd917b9d473c58507f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851ced2d6e02bfa92eacb99efc2
219,"Moments in Between","Ruth B.",0,142,"alt z, canadian contemporary r&b, canadian pop, pop","Pop, R&B","Moments in Between",2021-06-11,03:53,75,48,71,0,51,0,10,-5,D Major,4,2021-11-22,3o3vE9j97QRcfAmB12rUKn,"Downtown Records",10B,,https://i.scdn.co/image/ab67616d00004851eace0f541e2e8ae3090d136d
220,"Pretty Girls","Coco Peila,Taj Mahal",8,96,"acoustic blues, blues, country blues, folk, harmonica blues, jazz blues, modern blues, traditional blues","Blues, Folk/Acoustic","Pretty Girls",2021-08-31,03:47,76,90,4,0,41,20,80,-5,G#/A♭ Major,4,2021-11-23,0CPplmS6lkgAwj8uXyKqeq,"Miss Behave Records/La Vida Diosa Publishing",4B,https://p.scdn.co/mp3-preview/ee2bb34e9f72c1991b97aa30699102f9f4085279?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851893ebfa1c3d8652631e881b0
221,"One More Night","Ivy Sole,Topaz Jones",0,111,"alternative r&b, north carolina hip hop, ","R&B, Hip Hop","One More Night",2021-10-26,03:52,61,62,48,0,46,10,10,-9,F#/G♭ Major,4,2021-11-24,6SyKCp77HGNRinaWxVkTVA,"Les Fleurs Records",2B,,https://i.scdn.co/image/ab67616d000048510bd6557ab6eadd8e2c8311fc
222,"Black Line","Jelly Cleaver",1,114,"","","Black Line",2021-10-06,05:23,37,63,5,12,53,0,0,-6,F Minor,4,2021-11-25,0TgjQIICjbOmY7tFLv6v7E,"Gearbox Records",4A,,https://i.scdn.co/image/ab67616d00004851f2ac5a634c8e2720a81965e2
223,"Change","Snotty Nose Rez Kids,ebonEmpress,Jenny Lea",19,92,"canadian indigenous hip hop, canadian trap, ","Hip Hop","Life After",2021-10-22,04:10,74,45,27,0,29,0,10,-11,C♯/D♭ Minor,4,2021-11-26,10Ol33kSp0ERn9RKoal9Il,"Distorted Muse / Fontana North",12A,https://p.scdn.co/mp3-preview/354e66e30ac6f09cdf8baab85aafb5fb5fd5191a?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851cda1fbd4abce5eeb4be517ee
224,"Blue","Chris Carroll,Gabriel Teodros",1,136,"conscious hip hop, seattle hip hop","Hip Hop","Blue",2021-11-12,03:24,60,45,95,0,32,0,10,-11,F Major,4,2021-11-29,6qYoIitw2ZzV48vd3YOztZ,"Raindrop® Sound",7B,https://p.scdn.co/mp3-preview/b030f055ac201140dc7ed03f4790445b2bf5e0e5?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851d05e691b26ac88c7252f11cc
225,"Bottle Episode","Mandy, Indiana",0,130,"british experimental, crank wave","New age, Rock","Bottle Episode",2021-09-22,04:39,38,65,2,67,33,0,10,-10,D Major,4,2021-11-30,6zaSWwcWKtlgLSe2HK5wPf,"Fire Talk",10B,,https://i.scdn.co/image/ab67616d00004851332684b585657b7923e04575
226,"Always Together With You","Spiritualized",18,95,"alternative rock, britpop, chamber pop, noise pop, shoegaze, spacegrunge","Rock, Pop","Always Together With You",2021-11-02,06:38,38,44,84,71,18,0,30,-7,D Major,4,2021-12-01,0piWYpm3L2Ss0UOAH0hl4G,"Bella Union",10B,https://p.scdn.co/mp3-preview/d2a37fd0c5fd68f3c1be3ea7175d7fafeb8ca8b1?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851ca039a090d365777deaeab41
227,"I Am You","Just Mustard",0,79,"crank wave, irish indie rock, irish post-punk","Rock","I Am You",2021-11-16,03:50,44,43,1,94,13,0,10,-8,A Major,4,2021-12-02,0VMH3VJ0hkXObeBY5BByiX,"PTKF",11B,,https://i.scdn.co/image/ab67616d0000485157c399396d1dc1e7e93ab6a6
228,"Honey Eye","Smokey Brights",0,153,"seattle indie","Rock","Honey Eye",2021-10-29,04:22,64,91,13,7,36,10,10,-8,E Minor,4,2021-12-03,5FFNJpGkUqsMSgqK9EgYei,"Freakout Records",9A,https://p.scdn.co/mp3-preview/2ea53cc5b1fa668980b0af1480f761d621d05a7a?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048514fe8a227b479f7c8d4533996
229,"MURDA","BLK ODYSSY",0,112,"alternative r&b","R&B","BLK VINTAGE",2021-08-27,02:31,65,51,16,2,33,0,10,-12,A#/B♭ Minor,4,2021-12-06,7vpt3BEb9thH0W1cyapvRF,"After School",3A,,https://i.scdn.co/image/ab67616d000048514692b48e0ee1ccb7cf39b141
230,"More Than Love","Hand Habits",32,149,"bedroom pop, chamber pop","Pop","Fun House",2021-10-22,04:01,61,66,18,46,34,0,10,-11,G#/A♭ Major,4,2021-12-07,4A1vNFzguRKmB5rgV6KAke,"Saddle Creek",4B,https://p.scdn.co/mp3-preview/1670fa09abe8baf753610698f9017772f137b9b3?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851fa04857b8296b2b2a267d861
231,"This Enchanted","Hatchie",19,110,"brisbane indie","Rock","This Enchanted",2021-09-14,03:53,54,83,0,0,65,0,10,-7,E Major,4,2021-12-08,6QbmXmS9ptDmpCw0SHzfSC,"Secretly Canadian",12B,https://p.scdn.co/mp3-preview/77572695c023c1fecc5b35d6d7f719331e18bddc?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485166d1763c0cc0bdc3e8056b4a
232,"stabilise","Nilüfer Yanya",27,94,"art pop, uk alternative pop","Pop","stabilise",2021-11-09,03:32,66,91,13,1,76,0,20,-8,B Minor,4,2021-12-09,4MAC8DhLyCmajgcrfpa94U,"ATO Records",10A,,https://i.scdn.co/image/ab67616d00004851bd2b6897a87d4ffd387ad246
233,"Sunday","Sea Lemon",0,160,"chill dream pop","Pop","Sunday",2021-11-04,03:25,54,86,2,49,64,0,30,-4,F Major,4,2021-12-10,5EnJ5Wv3wOXDyDprdcs19a,"3357726 Records DK2",7B,,https://i.scdn.co/image/ab67616d00004851f89464a9789cab3a18bb792c
234,"Ficktjuven","Dina Ögon,Daniel Ögren,Anna Ahnlund",0,95,"dalarna indie, psychedelic jazz fusion, ","World/Traditional, Jazz","Dina Ögon",2021-10-08,04:17,61,82,12,84,86,0,30,-8,A#/B♭ Minor,4,2021-12-13,2URyyLOq8BWD6iF8kfaHIk,"Sing a Song Fighter",3A,,https://i.scdn.co/image/ab67616d000048516ca6366b8e0583522b8abf41
235,"Pain Without a Touch","Sweeping Promises",38,163,"american post-punk","Rock","Pain Without a Touch",2021-11-17,02:26,56,68,3,66,86,0,30,-11,D Major,4,2021-12-14,3AZehDLKUwbTefbl1DYt0p,"Sub Pop Records",10B,https://p.scdn.co/mp3-preview/a40eb686d519ed4f06ec5778ce7e082b9f56cc36?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851a3454f2c6202b293ca7197c4
236,"Keep it Sexy","Otis McDonald",26,100,"","","Beats, Vol. 1",2021-01-01,04:39,61,99,10,58,72,0,10,-3,G#/A♭ Major,4,2021-12-15,0g005wsdyweodGuNeuB4Sh,"TrackTribe",4B,https://p.scdn.co/mp3-preview/47688d3a669e98df1b516cc30ffc18d61f5c8650?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851b8d7352baf320ef33ec22341
237,"Kelly Rowland","Bartees Strange",0,136,"bubblegrunge","Rock","Kelly Rowland",2020-09-16,01:57,48,78,34,0,56,0,30,-6,A Major,4,2021-12-16,1O8vpbP7dm868UxYvqerym,"Memory Music",11B,,https://i.scdn.co/image/ab67616d000048511546b1825fe815c7e9fc0501
238,"The Matador","Advertisement",0,106,"","","The Matador",2021-09-30,03:20,64,65,3,2,84,0,0,-10,A Major,4,2021-12-17,1ZnRZGw6wnI4KCFOqy6WQ6,"Fire Talk",11B,,https://i.scdn.co/image/ab67616d00004851e60232fb64331367453ab782
239,"Roll On May (Misery Christmas)","Attendant",1,115,"","","Roll On May (Misery Christmas)",2021-11-26,03:51,62,87,1,0,33,0,10,-5,G#/A♭ Major,4,2021-12-21,007bMPbpe6ZITQuLvx0KsA,"Apres Vous",4B,https://p.scdn.co/mp3-preview/559e2bb901e98e522a5590abe8f9ada1d12b38f4?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485167717596e11d293edd27bd99
240,"Cocktail for Christmas","India Ramey",9,90,"nashville singer-songwriter","Country","Cocktail for Christmas",2021-11-05,03:07,58,91,3,0,89,0,20,-5,E Major,4,2021-12-23,2EXyQavQzm00kVqU9rhH2u,"India Ramey",12B,https://p.scdn.co/mp3-preview/71abc35acd0fda6e0048385b18570553667d0bb2?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485166f90de1df748c9109d24e3c
241,"Havana Santa","Mike Farris",8,115,"retro soul","R&B","Havana Santa",2021-11-26,04:23,66,70,46,0,80,0,0,-5,C Minor,4,2021-12-24,62U77kzpvPjpPNjXfw6FUi,"Compass Records",5A,https://p.scdn.co/mp3-preview/fc55dd123a38332190cbcffc36c684e55a70e20c?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851a5612582e1c9416e8cb4ee42
242,"Corncrakes","Anna B Savage",21,104,"","","A Common Turn",2021-01-29,03:43,43,23,45,0,10,0,10,-11,D Major,4,2021-12-27,4oUBPVqmxoP5u9HeXLU6To,"City Slang",10B,https://p.scdn.co/mp3-preview/3b84919bda68f7aca4e090228dc9efac16dbd4e8?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048511d98009477885112499d615b
243,"Sterndüne (Kosmodr∞m)","Takeshi's Cashew",29,93,"vienna indie","Pop","Humans In A Pool",2021-06-04,07:30,52,66,0,90,16,0,20,-7,G Major,4,2021-12-28,6Q0ILusPJxhu4qYkpJHq6T,"Laut & Luise",9B,https://p.scdn.co/mp3-preview/0e57caac9f904b98fdbc637cca5bd094e9a599a7?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485140d1111f3dbff15921565026
244,"Chaila","Denise Chaila",26,139,"irish hip hop","Hip Hop","GO Bravely",2020-10-02,03:11,87,49,53,0,87,20,0,-9,C♯/D♭ Major,4,2021-12-29,32dmwS4I5d2QIQveVtWf8D,"narolane",3B,https://p.scdn.co/mp3-preview/18a5a7451af2158902ac9e2feecab75a698f412b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851391303b2c049a63bc700a111
245,"Unglitched","Дeva",38,115,"hungarian folk, magyar alternative","Folk/Acoustic, Metal","Unglitched",2020-09-18,05:54,83,45,69,19,27,0,60,-13,F#/G♭ Major,4,2021-12-30,2JPH50ko51L170NV0pclrN,"Move Gently Records",2B,https://p.scdn.co/mp3-preview/96dbd364fd6cc5017668767c98e8d794b67383f3?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485167b9b2e55c1fcfa4e55ea0e3
246,"Bosorkanya","Alina Pash",17,113,"ukrainian experimental, ukrainian pop, ukrainian rock","New age, Pop, Rock","PINTEA:GORY",2019-05-24,02:56,79,78,26,2,53,0,10,-7,E Minor,4,2021-12-31,5XNDgoK0CsGetxj3WPa0hl,"Hitwonder",9A,,https://i.scdn.co/image/ab67616d0000485162a4082921732500dcf4e890
